name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours
대한동물병원,,,,,,,,,,,,,,,,,
서울종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00
해동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 09:00~19:00/토 09:00~15:00
암사동물병원,,,,,,,,,,,,,,,,,
시온동물병원,,,,,,,,,,,,,,,,,
청담눈초롱안과동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,오전 10:00~19:00
케이나인종합동물병원 본점,,,,,,,,,,,,,,,,,
모모동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,17:00,,17:00,"평일 10:00~20:00(접수마감 19:30) / 토요일,공휴일 10:00~17:00"
엔젤동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:00,20:00,20:00,20:00,20:00,14:30,,,평일 09:30~20:00/토 09:30~14:30
나은동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:30~20:00/토 10:00~19:00
리베동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00
늘푸른동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 09:00~19:00 / 토요일 09:00~17:00
pet365 동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,18:00,20:00,20:00,20:00,18:00,18:00,"월,화,목,금,토요일 09:30~20:00 / 수,일,공휴일 09:30~18:00"
서울동물심장병원,,9:30,9:30,9:30,9:30,9:30,,,,17:30,17:30,17:30,17:30,17:30,,,화~토요일 09:30~17:30
다랑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,20:00,"평일,공휴일 10:00~20:00 / 토요일 10:00~19:00"
라임동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,,20:30,20:30,20:30,20:30,20:30,19:00,19:00,,평일 09:30~20:30 / 주말 09:30~19:00
초이스동물병원,,,,,,,,,,,,,,,,,
DS동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00
쿨펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00
엔젤동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,19:00,21:00,21:00,21:00,매일 09:00~21:00/금 09:00~19:00
24시아프리카동물메디컬센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00,매일 09:00~23:00 (주간진료) / 매일 23:00~09:00 (야간진료)
이다종합동물병원,,,,,,,,,,,,,,,,,
리즈 동물병원,10:00,10:00,10:00,10:00,10:00,11:00,,,20:00,20:00,20:00,20:00,20:00,17:00,,,평일 10:00~20:00 / 토요일 10:00~17:00 (진료는 11시부터)
드림펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,18:00,19:30,19:30,17:30,,,"월,화,목,금 10:00~19:30/수 10:00~18:00/토 10:00~17:30"
보노보노동물병원,10:00,10:00,,10:00,10:00,10:00,,,18:30,18:30,,18:30,18:30,18:30,,,"월,화,목,금,토 10:00~18:30 (12:30 오전진료 마감)"
주연동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,16:00,,,평일 10:00~20:00/토 10:00~16:00
25시동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00
정동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,16:30,,,평일 10:00~19:30/토 10:00~16:30
바른동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00/토,공휴일 10:00~18:00"
위례 별 동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00
스마일플러스동물병원,10:00,10:00,10:00,10:00,10:00,,12:00,12:00,20:00,20:00,20:00,20:00,20:00,,20:00,20:00,"평일 09:30~20:00(진료는 10:00부터)/일,공휴일 12:00~20:00"
상암동물병원,,,,,,,,,,,,,,,,,
온누리종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,11:00,,21:30,21:30,21:30,21:30,21:30,21:30,19:00,,월~토 09:30~21:30/일 11:00~19:00/야간응급상담전화 운영
스마트동물병원 군자점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,18:00,15:00,18:00,"평일 10:00~21:00 / 토,공휴일 10:00~18:00 / 일요일 10:00~15:00"
닥터호오 동물병원,9:30,9:30,9:30,9:30,9:30,9:30,11:00,,20:00,20:00,20:00,20:00,20:00,20:00,17:00,,"평일,토요일 09:30~20:00 / 일요일 11:00~17:00"
리오동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:30,20:30,20:30,20:30,20:30,18:00,,,평일 09:30~20:30 / 토요일 09:30~18:00
솔샘동물병원,0:09,0:09,0:09,0:09,0:09,0:09,,,19:30,19:30,19:30,19:30,19:30,15:00,,,평일 00:09~19:30 / 토요일 00:09~15:00
김민재동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00
