HospitalID,name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours,,,is24
607,두리틀동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00,,,0
608,그림책 읽어주는 동물병원,9:30,9:30,9:30,9:30,9:30,,,,19:30,19:30,19:30,19:30,19:30,,,,평일 09:30~19:30,,,0
609,닥터펫동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00 / 야간 응급진료 22:30~08:00,,,1
610,방주종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
611,행복한세상동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
612,윤신근동물병원,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:30~20:00,,,0
613,참동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:30,20:30,20:30,20:30,20:30,19:00,15:00,,평일 10:00~20:30 / 토 10:00~19:00 / 일 10:00~15:00,,,0
614,소망동물병원,,,,,,,,,,,,,,,,,,,,0
615,한성동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,16:00,,16:00,"평일 10:00~19:00/토,공휴일 10:00~16:00",,,0
616,수락동물병원,,,,,,,,,,,,,,,,,,,,0
617,해맑은동물병원,10:00,10:00,10:00,10:00,10:00,10:00,12:00,,21:00,21:00,21:00,21:00,21:00,21:00,20:00,,"평일,토 10:00~21:00/일 12:00~20:00",,,0
618,애니컴메디컬센터,9:00,9:00,9:00,9:00,9:00,9:00,11:00,9:00,20:30,20:30,20:30,20:30,20:30,20:30,18:00,20:30,매일 09:00~20:30/일 11:00~18:00,,,0
619,24시잠실베스트동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00 (일반진료) / 매일 22:00~10:00 (응급진료),,,1
620,월드펫동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,19:00,19:00,19:00,19:00,19:00,18:00,16:00,16:00,"평일 09:00~19:00/토 09:00~18:00/일,공휴일 09:00~16:00",,,0
621,CT종합동물병원,,,,,,,,,,,,,,,,,,,,0
622,트윈스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,17:00,,,평일 10:00~19:30 / 토요일 10:00~17:00,,,0
623,바라봄동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 10:00~19:00 / 토요일 10:00~15:00,,,0
624,사랑이있는동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:30~20:00/토요일 09:30~19:00,,,0
625,새은평동물의료센터,9:00,9:00,9:00,9:00,9:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 09:00~20:00,,,1
626,우리동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00/일 예약진료,,,0
627,송파 마리동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,,21:00,21:00,21:00,21:00,21:00,18:00,18:00,,평일 09:00~21:00 / 주말 09:00~18:00,,,0
628,하스펫탈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00,,,0
629,원효종합동물병원,,,,,,,,,,,,,,,,,,,,0
630,씨밀레동물병원,,,,,,,,,,,,,,,,,,,,0
631,공감동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,17:00,,,평일 10:00~20:00/토 10:00~17:00,,,0
632,더케이동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,20:00,20:00,"월~토 10:00~22:00/일,공휴일 10:00~20:00",,,0
633,레스펫동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00,,,0
634,스마트동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00 (접수마갑 18:00 까지),,,0
635,도그플러스동물병원,11:00,11:00,11:00,11:00,11:00,11:00,11:00,,21:00,21:00,21:00,21:00,21:00,21:00,18:30,,월~토 11:00~21:00/일 11:00~18:30,,,0
636,아이웰동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,20:00,18:00,18:00,"평일 10:00~21:00/토 10:00~20:00/일,공휴일 10:00~18:00",,,0
637,우리집동물병원,9:30,9:30,9:30,9:30,9:30,9:00,,,19:30,19:30,19:30,19:30,19:30,18:00,,,평일 09:30~19:30/토 09:00~18:00,,,0
638,24시 굿케어동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
639,파스텔동물병원,10:10,10:10,10:10,10:10,10:10,10:10,,,19:00,19:00,19:00,19:00,19:00,14:30,,,평일 10:10~19:00 / 토 10:10~14:30,,,0
640,마이펫동물의료센타,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
641,성내동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,20:00,,20:00,"평일 10:00~21:00 / 토,공휴일 10:00~20:00",,,0
642,드림동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00 / 토요일 10:00~17:00,,,0
643,디아크동물종합병원,,,,,,,,,,,,,,,,,,,,0
644,동물병원 다온,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,일반진료 10:00~22:00/응급진료 24:00~08:00,,,0
645,레미동물병원,10:00,10:00,,10:00,10:00,10:00,10:00,,20:00,20:00,,20:00,20:00,20:00,20:00,,"월,화,목,금,주말 10:00~20:00",,,0
646,라파엘동물병원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
647,나을동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 10:00~19:00 / 토,공휴일 10:00~18:00",,,0
648,항동푸른숲동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:00,20:00,20:00,20:00,20:00,20:00,18:00,,"평일,토요일 10:00~20:00 / 일요일 10:00~18:00 (휴진으로 용품 구입만 가능)",,,0
649,백슬동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
650,자연동물병원,,,,,,,,,,,,,,,,,,,,0
651,박형우동물병원,10:30,10:30,10:30,,10:30,10:30,,10:30,21:00,21:00,21:00,,21:00,21:00,,21:00,"월,화,수,금,토,공휴일 09:30~21:00 (진료 10:30~)",,,0
652,늘사랑동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:30~20:00/토 09:30~19:00,,,0
653,하나사랑동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:30~22:00,,,0
654,아이사랑동물병원,10:00,10:00,10:00,10:00,10:00,,10:00,10:00,20:00,20:00,20:00,20:00,20:00,,17:00,17:00,"평일 09:30~20:00 (진료시간 10:00~) / 일,공휴일 09:30~18:00 (진료시간 10:00~17:00)",,,0
655,메이트동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:30~21:00,,,0
656,평생피부과동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 09:30~19:00 / 토,공휴일 09:30~18:00",,,0
657,야옹동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00/토 10:00~17:00,,,0
658,드림동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
659,중앙동물병원,9:30,9:30,9:30,9:30,9:30,,,,20:30,20:30,20:30,20:30,20:30,,,,평일 09:30~20:30,,,0
660,아이힐동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,18:30,18:30,,평일 10:00~21:00/주말 10:00~18:30,,,0
661,지엔동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
662,두루동물병원,,,,,,,,,,,,,,,,,,,,0
663,한나동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00 / 토요일 10:00~19:00,,,0
664,강서YD동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
665,영등포아크로 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,월~토 10:00~20:00,,,0
666,서서울호수동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 10:00~20:00 / 토,공휴일 10:00~18:00",,,0
667,한솔동물병원,9:50,9:50,9:50,9:50,9:50,9:50,9:50,,19:00,19:00,19:00,19:00,19:00,16:30,16:30,,평일 09:50~19:00 / 주말 09:50~16:30,,,0
668,24시 루시드동물메디컬센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
669,롯데동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00,,,0
670,우솔동물병원,10:00,10:00,10:00,13:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:30,,18:30,"월,화,수,금 10:00~20:00/목 13:00~20:00/토,공휴일 10:00~18:30",,,0
671,민병철동물병원,,,,,,,,,,,,,,,,,,,,0
672,서경석동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 10:00~20:00/토,공휴일 10:00~19:00",,,0
673,서이동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,9:00,19:00,19:00,19:00,19:00,19:00,15:00,,15:00,"평일 09:00~19:00 / 토,공휴일 09:00~15:00",,,0
674,해맞이동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 10:00~20:00 / 토,공휴일 10:00~18:00",,,0
675,태양종합동물병원,,,,,,,,,,,,,,,,,,,,0
676,그린동물병원,,,,,,,,,,,,,,,,,,,,0
677,메이플동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00 / 토요일 10:00~19:00,,,0
678,다움동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,19:00,19:00,,평일 10:00~21:00/주말 10:00~19:00,,,0
679,강앤정동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,22:30,22:30,22:30,22:30,22:30,22:30,18:30,18:30,"평일,토요일 09:30~22:30 / 일,공휴일 09:30~18:30",,,0
680,온 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 10:00~20:00/토,공휴일 10:00~19:00",,,0
681,강북동물병원,,,,,,,,,,,,,,,,,,,,0
682,호수동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토 10:00~20:00",,,0
683,보성통증동물병원,10:30,10:30,,10:30,10:30,10:30,,,18:30,18:30,,18:30,18:30,18:00,,,평일 10:30~18:30(수요일 휴무) / 토요일 10:30~18:00,,,0
684,VIP동물의료센터 서초점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 주간진료 10:00~20:00/야간진료 20:00~09:00,,,1
685,고려종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00/예약 시 응급진료 가능,,,1
686,365 한가람동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,21:30,21:30,21:30,21:30,21:30,21:30,21:30,21:30,매일 09:30~21:30/야간 응급실,,,1
687,도그원동물의료센터,10:30,10:30,10:30,10:30,10:30,10:30,,,20:30,20:30,20:30,20:30,20:30,20:30,,,월~토 10:30~20:30,,,0
688,마음사랑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,11:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,17:00,19:00,"평일,토요일 10:00~20:00 / 일요일 11:00~17:00 / 공휴일 10:00~19:00",,,0
689,비바동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,18:00,,,평일 10:00~19:30 / 토요일 10:00~18:00,,,0
690,러브펫동물병원 타임스퀘어점,10:30,10:30,10:30,10:30,10:30,10:30,11:00,10:30,20:00,20:00,20:00,20:00,20:00,20:00,19:00,20:00,매일 10:30~20:00/일요일 11:00~19:00/펫샵은 10:00~22:00,,,0
691,송정동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,13:00,,22:00,22:00,22:00,22:00,22:00,22:00,18:00,,월~토 10:00~22:00/일 13:00~18:00,,,0
692,로얄도그&캣메디컬센터 스타건대점,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00/야간 22:00~09:00,,,1
693,루시드동물메디컬센터 동대문점,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00,,,0
694,광진필동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,21:00,21:00,,주간진료 10:00~21:00 / 응급진료 21:00~10:00 (일요일 응급실 휴진),,,1
695,우리동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 09:30~19:00/토 09:30~15:00,,,0
696,열린동물병원,,,,,,,,,,,,,,,,,,,,0
697,메디펫 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,19:00,19:00,19:00,19:00,19:00,18:00,18:00,,평일 10:00~19:00 / 주말 10:00~18:00,,,0
698,키다리 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00,,,0
699,닥터박동물병원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00 (23:00~09:00까지 입원환자 관리시간으로 진료는 하지 않습니다),,,1
700,행복한동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00 / 토요일 10:00~19:00,,,0
701,리센츠스타동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00 / 토요일 10:00~17:00,,,0
702,늘푸른동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 09:00~19:00(접수마감 18:00)/토 09:00~17:00(접수마감 16:00),,,0
703,그랜드동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00,,,0
704,중랑차 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 10:00~18:00/토 10:00~16:00,,,0
705,성지동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,16:00,,,평일 10:00~20:00/토 10:00~16:00,,,0
706,고래힐동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,22:00,22:00,22:00,22:00,22:00,22:00,20:00,,"평일,토 10:00~22:00/일 10:00~20:00",,,0
707,돌봄동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 10:00~20:00/토,공휴일 10:00~18:00",,,0
708,한강동물병원,,,,,,,,,,,,,,,,,,,,0
709,허브동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00,,,0
710,이리온동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:30,21:30,21:30,21:30,21:30,21:30,21:30,21:30,"매일 10:00~21:30 / 24시간 응급,야간 진료",,,1
711,서초이음동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:00,20:00,20:00,20:00,20:00,20:00,18:00,,월~토 10:00~20:00 / 일요일 10:00~18:00,,,0
712,한사랑동물병원,11:00,11:00,,11:00,11:00,11:00,,,20:00,20:00,,20:00,20:00,19:00,,,평일 11:00~20:00(수요일 휴무)/토 11:00~19:00,,,0
713,독립문동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,18:00,18:00,18:00,18:00,18:00,12:00,,,평일 09:00~18:00/토 09:00~12:00,,,0
714,대방동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,,18:00,18:00,18:00,18:00,18:00,17:00,,,평일 10:30~18:00/토 10:30~17:00,,,0
715,차오름동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00,,,0
716,아람동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:30,19:30,19:30,19:30,19:30,18:00,,,평일 09:30~19:30/토 09:30~18:00,,,0
717,참 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 09:00~20:30,,,0
718,플러스동물메디컬센터,10:00,10:00,10:00,,10:00,10:00,10:00,,20:00,20:00,20:00,,20:00,20:00,20:00,,"월,화,수,금,주말 10:00~20:00",,,0
719,이비치 동물치과병원,9:00,9:00,9:00,9:00,9:00,9:00,,,18:00,18:00,18:00,18:00,18:00,18:00,,,월~토 09:00~18:00,,,0
720,헬로우동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,17:00,13:00,17:00,"평일 10:00~20:00(접수마감 19:00) / 토,공휴일 10:00~18:00 (접수마감 17:00) / 일요일 10:00~14:00 (접수마감 13:00)",,,0
721,장평종합동물병원,9:00,9:00,9:00,9:00,9:00,9:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,20:00,20:00,"평일,토요일 09:00~21:00 / 일,공휴일 10:00~20:00",,,0
722,대학동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 09:00~19:00 / 토요일 09:00~16:00,,,0
723,우신동물병원,10:00,10:00,10:00,10:00,10:00,,10:00,,21:00,21:00,21:00,21:00,21:00,,19:00,,평일 10:00~21:00/일 10:00~19:00(야간진료 전화문의),,,1
724,필동물종합병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 09:30~20:00/토,공휴일 09:30~19:00",,,0
725,21세기동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,18:00,18:00,18:00,18:00,18:00,18:00,,,월~토 09:00~18:00,,,0
726,청담리덴동물치과병원,9:30,9:30,9:30,9:30,9:30,9:30,,,18:30,18:30,18:30,18:30,18:30,17:30,,,평일 09:30~18:30/토 09:30~17:30,,,0
727,24시 명 동물메디컬센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
728,N동물의료센터 노원점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00 (일반진료) / 매일 21:00~10:00 (응급진료),,,1
729,가좌동물병원,9:30,9:30,9:30,9:30,9:30,9:30,10:00,9:30,21:30,21:30,21:30,21:30,21:30,21:30,18:00,21:30,매일 09:30~21:30 / 일요일 10:00~18:00,,,0
730,가락동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 09:30~19:00/토 09:30~17:00,,,0
731,스마트 동물병원 신사본원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
732,서진동물병원,9:00,9:00,9:00,9:00,9:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 09:00~19:00/토,공휴일 10:00~18:00",,,0
733,ILOVEPET 홈플러스남현점,,,,,,,,,,,,,,,,,,,,0
734,신천동물병원,,,,,,,,,,,,,,,,,,,,0
735,개와냥이동물병원,10:00,,10:00,10:00,10:00,10:00,,,19:00,,19:00,19:00,19:00,17:00,,,평일 10:00~19:00(화요일 휴무)/토요일 10:00~17:00,,,0
736,위드 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:00~20:00 / 토요일 09:00~19:00,,,0
737,쥬라기동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토 09:00~20:00",,,0
738,송파 바로 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,일반진료 매일 09:00~21:00 / 야간응급진료 매일 21:00~09:00,,,1
739,메디펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,16:00,19:00,19:00,매일 10:00~19:00(18:30진료접수마감)/토 10:00~16:00(16:30 진료접수마감),,,0
740,노아동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,19:00,19:00,19:00,19:00,19:00,15:30,,15:30,"평일 09:30~19:00 / 토,공휴일 09:30~15:30",,,0
741,VIP동물의료센터 동대문점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,일반진료 매일 10:00~19:00/ 야간진료 19:00~24:00/ 심야응급 22:00~09:00(일요일제외) / 일요일 10:00~19:00,,,1
742,오라고동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 09:30~19:00 / 토요일 09:30~17:00,,,0
743,송파데일리동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,19:00,21:00,월~토 10:00~21:00/일 10:00~19:00/공휴일 10:00~21:00,,,0
744,호 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 10:00~19:00(전화예약시 20:00)/토,공휴일 10:00~18:00",,,0
745,문정탑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,17:00,,17:00,"평일 10:00~19:00/토,공휴일 10:00~17:00",,,0
746,행복한우리아이동물병원,9:00,9:00,9:00,9:00,9:00,,,,21:00,21:00,21:00,21:00,21:00,,,,평일 09:00~21:00,,,0
747,김미경동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,21:00,17:30,,"평일,토요일 10:00~21:00 / 일요일 10:00~17:30",,,0
748,쿨펫동물병원 빅마켓금천점,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~22:00 (진료 11:00~20:00),,,0
749,LK동물병원,10:30,10:30,10:30,10:30,10:30,10:30,10:30,,20:00,20:00,20:00,20:00,20:00,18:00,18:00,,평일 10:30~20:00/주말 10:30~18:00,,,0
750,애니케어동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00,,,0
751,빛가온동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00 / 토요일 10:00~19:00,,,0
752,날으는동물병원,9:30,9:30,9:30,9:30,9:30,,10:30,10:30,19:30,19:30,19:30,19:30,19:30,,16:30,16:30,"평일 09:30~19:30 / 일,공휴일 10:30~16:30",,,0
753,닥터아이펫 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00(19시 이후는 예약진료만 가능)/일요일 10:00~19:00,,,0
754,벨라동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,10:00,19:30,19:30,19:30,19:30,19:30,19:00,,12:00,평일 09:30~19:30/토 09:30~19:00/공휴일 10:00~12:00(예약진료),,,0
755,서교동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 09:30~20:30,,,0
756,캥거루동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:30,18:30,18:30,18:30,18:30,17:00,,,평일 10:00~18:30/토 10:00~17:00,,,0
757,둘레길동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00,,,0
